tconst,primaryTitle,startYear,runtimeMinutes,genres,language,averageRating,numVotes,Drama,Fantasy,Thriller,Crime,Mystery,Sci-Fi,Romance,Film-Noir,Documentary,History,Horror,Biography,War,Western,Comedy,Action,Adventure,Family,Music,Musical,Sport,Animation,Adult,News,title_lower,image
tt1478839,The Art of Racing in the Rain,2019,109,"Comedy,Drama,Romance",fr,7.6,25888,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the art of racing in the rain,https://image.tmdb.org/t/p/original/mi5VN4ww0JZgRFJIaPxxTGKjUg7.jpg
tt2097298,"McFarland, USA",2015,129,"Biography,Drama,Sport",fr,7.4,35825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"mcfarland, usa",https://image.tmdb.org/t/p/original/oJ65tTWMYQiP6Ryv5KmVW86xhE7.jpg
tt4209788,Molly's Game,2017,140,"Biography,Crime,Drama",fr,7.4,148467,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,molly's game,https://image.tmdb.org/t/p/original/83k7FXpyV3xyOwyq1W7hBO6GVJA.jpg
tt4846340,Hidden Figures,2016,127,"Biography,Drama,History",fr,7.8,204868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hidden figures,https://image.tmdb.org/t/p/original/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg
tt0443706,Zodiac,2007,157,"Crime,Drama,Mystery",fr,7.7,475692,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zodiac,https://image.tmdb.org/t/p/original/dr8RlckQZPbuyUToMGZlINRAsMR.jpg
tt0116209,The English Patient,1996,162,"Drama,Romance,War",fr,7.4,180437,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the english patient,https://image.tmdb.org/t/p/original/yqaKkARc9Ku8mIENQt8bGVHaowJ.jpg
tt0144117,The Boondock Saints,1999,108,"Action,Crime,Thriller",fr,7.8,228587,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the boondock saints,https://image.tmdb.org/t/p/original/xj3jhyq3ZsfdVn79kXC1XKFVQlv.jpg
tt0145487,Spider-Man,2002,121,"Action,Adventure,Sci-Fi",fr,7.3,695187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spider-man,https://image.tmdb.org/t/p/original/fwoETElxZqiF3it8F4HitSliXqp.jpg
tt2911666,John Wick,2014,101,"Action,Crime,Thriller",fr,7.4,548597,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,john wick,https://image.tmdb.org/t/p/original/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg
tt5116302,Togo,2019,113,"Adventure,Biography,Drama",fr,8.0,39739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,togo,https://image.tmdb.org/t/p/original/921q4gPNN4J6UxvKaw6SCNBe3F8.jpg
tt5649144,The Florida Project,2017,111,Drama,fr,7.6,97674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the florida project,https://image.tmdb.org/t/p/original/bnSTP1PY2fDyat0eUa4QouuGV7F.jpg
tt7984734,The Lighthouse,2019,109,"Drama,Fantasy,Horror",fr,7.5,150841,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the lighthouse,https://image.tmdb.org/t/p/original/2eRADrHIfK4MeLfCjXHhxv6XF8r.jpg
tt0393109,Brick,2005,110,"Action,Crime,Drama",fr,7.3,101802,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brick,https://image.tmdb.org/t/p/original/roC592ikm9eN6gmrndU3ZxsmaiH.jpg
tt0094868,Chocolat,1988,105,Drama,fr,7.3,2806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chocolat,https://image.tmdb.org/t/p/original/7OvXaQOpQhWwpHuJymFQDFfppPM.jpg
tt0362225,Tell No One,2006,131,"Crime,Drama,Mystery",fr,7.5,51445,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tell no one,https://image.tmdb.org/t/p/original/fr2wEeO1H8dzx6EDfzYTRBIvZaE.jpg
tt1440232,Little White Lies,2010,154,"Comedy,Drama",fr,7.1,24052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,little white lies,https://image.tmdb.org/t/p/original/djypJtQfUxeEMh6kc0aRzIoN9UR.jpg
tt1675434,The Intouchables,2011,112,"Biography,Comedy,Drama",fr,8.5,773086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the intouchables,https://image.tmdb.org/t/p/original/ttx4GQl0azO6NJFWj4XNZCQOY7S.jpg
tt7476116,Sink or Swim,2018,121,"Comedy,Drama,Sport",fr,7.0,9049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sink or swim,https://image.tmdb.org/t/p/original/zsGYDF6nRC8RsT1MnQTrH2IMVDC.jpg
tt0109440,Fear City: A Family-Style Comedy,1994,93,"Comedy,Horror",fr,7.6,8589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear city: a family-style comedy,https://image.tmdb.org/t/p/original/jBzDbxsEiCUCiYcpDLpvbQ6kN2U.jpg
tt0119280,Mrs. Brown,1997,101,"Biography,Drama,History",fr,7.2,13575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mrs. brown,https://image.tmdb.org/t/p/original/p9QsNTeWLxyvixKeXDC0YU5Z7ss.jpg
tt0248912,Into the Arms of Strangers: Stories of the Kindertransport,2000,122,"Documentary,History,War",fr,7.7,1620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,into the arms of strangers: stories of the kindertransport,https://image.tmdb.org/t/p/original/4ECP8ntp49Wd2PosbJyEuv0zfsz.jpg
tt0280778,Iris,2001,91,"Biography,Drama,Romance",fr,7.0,17308,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iris,https://image.tmdb.org/t/p/original/yheTJ4f7Qlw96GdBjSj6FidvEZg.jpg
tt0381061,Casino Royale,2006,144,"Action,Adventure,Thriller",fr,8.0,586895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,casino royale,https://image.tmdb.org/t/p/original/8Gv1dylImVuoj3bZtEWoL1TLl2q.jpg
tt0413015,Mrs. Henderson Presents,2005,103,"Comedy,Drama,Music",fr,7.0,15167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,mrs. henderson presents,https://image.tmdb.org/t/p/original/dBaorgYirVJfBl9DtholHQYtxXU.jpg
tt1074638,Skyfall,2012,143,"Action,Adventure,Thriller",fr,7.8,634660,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,skyfall,https://image.tmdb.org/t/p/original/iANstMt9B4unvLMLLOWnBnZIt9b.jpg
tt2431286,Philomena,2013,98,"Biography,Comedy,Drama",fr,7.6,94990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,philomena,https://image.tmdb.org/t/p/original/eBUv2GmGdXmCk1AaSOmyiu70hN8.jpg
tt2582802,Whiplash,2014,106,"Drama,Music",fr,8.5,731780,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,whiplash,https://image.tmdb.org/t/p/original/9E949mB5NEq3BZu9nHQgWF2uGGN.jpg
tt0366532,Seducing Doctor Lewis,2003,108,Comedy,fr,7.4,5118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,seducing doctor lewis,https://image.tmdb.org/t/p/original/yMWOzmJ8WYoFe78h6Zg3Ui4qVFM.jpg
tt2035599,"Pink Ribbons, Inc.",2011,97,Documentary,fr,7.2,681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"pink ribbons, inc.",https://image.tmdb.org/t/p/original/4wvQFZewwaZ8Emh6gKyl3MzGlSt.jpg
tt4392438,La passion d'Augustine,2015,103,Drama,fr,7.3,534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,la passion d'augustine,https://image.tmdb.org/t/p/original/6i9kN5VV23cLWfCh0E6FetCgIeA.jpg
tt0093185,The Hidden,1987,97,"Horror,Sci-Fi,Thriller",fr,7.0,17548,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the hidden,https://image.tmdb.org/t/p/original/kBkk7lOjrQdY5P4yojGOVUT7h0V.jpg
tt0115906,Citizen Ruth,1996,106,"Comedy,Drama",fr,7.0,7390,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,citizen ruth,https://image.tmdb.org/t/p/original/n6otppFdCU1pxpLI9rMDh7xI07A.jpg
tt0132477,October Sky,1999,108,"Biography,Drama,Family",fr,7.8,83703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,october sky,https://image.tmdb.org/t/p/original/vjRSVHAqQo6t7faNVQj3WNSJWUv.jpg
tt2305051,Wild,2014,115,"Adventure,Biography,Drama",fr,7.1,121950,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wild,https://image.tmdb.org/t/p/original/wdqFCEAwQNi2Ze5pIBGVsgKLLmy.jpg
tt2582846,The Fault in Our Stars,2014,126,"Drama,Romance",fr,7.7,347739,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the fault in our stars,https://image.tmdb.org/t/p/original/2lxIkCVAKpq9sHMDmlR4VYPKcek.jpg
tt2891174,99 Homes,2014,112,Drama,fr,7.1,31200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99 homes,https://image.tmdb.org/t/p/original/cHKquMw8tT7eOjWb1ecR41soLzD.jpg
tt3263946,Trial by Fire,2018,127,"Biography,Drama",fr,7.0,5438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trial by fire,https://image.tmdb.org/t/p/original/Aeon31iP17ys9FesAK3bLycXI6v.jpg
tt4015500,The Tale,2018,114,"Biography,Drama,Mystery",fr,7.3,15836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the tale,https://image.tmdb.org/t/p/original/aguq47xq3qhN807rSyz4lJyhAkX.jpg
tt10366460,CODA,2021,111,Drama,fr,8.1,272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coda,https://image.tmdb.org/t/p/original/BzVjmm8l23rPsijLiNLUzuQtyd.jpg
tt0775529,The Savages,2007,114,"Comedy,Drama",fr,7.1,36089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the savages,https://image.tmdb.org/t/p/original/nY54gSmTOmSXlQpWDB7DWp4u8a7.jpg
tt0110148,Interview with the Vampire: The Vampire Chronicles,1994,123,"Drama,Horror",fr,7.5,297365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interview with the vampire: the vampire chronicles,https://image.tmdb.org/t/p/original/t7NU8IcmcNBrlunCxiycX9JV7Rp.jpg
tt0116695,Jerry Maguire,1996,139,"Comedy,Drama,Romance",fr,7.3,245347,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jerry maguire,https://image.tmdb.org/t/p/original/2FJFChUeEgYpCvsLfAMXjcFtFOy.jpg
tt0985699,Valkyrie,2008,121,"Drama,History,Thriller",fr,7.1,230300,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,valkyrie,https://image.tmdb.org/t/p/original/8eoRtXswC8IQDsqW7iJWO56NhAv.jpg
tt1229238,Mission: Impossible - Ghost Protocol,2011,132,"Action,Adventure,Thriller",fr,7.4,460716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mission: impossible - ghost protocol,https://image.tmdb.org/t/p/original/7GCKNRbzcA4rJXAKoE8KS9IDnZP.jpg
tt1631867,Edge of Tomorrow,2014,113,"Action,Adventure,Sci-Fi",fr,7.9,607056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edge of tomorrow,https://image.tmdb.org/t/p/original/uUHvlkLavotfGsNtosDy8ShsIYF.jpg
tt2381249,Mission: Impossible - Rogue Nation,2015,131,"Action,Adventure,Thriller",fr,7.4,345562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mission: impossible - rogue nation,https://image.tmdb.org/t/p/original/oUDKymEL932AeHyl4A4ee8zuBLF.jpg
tt3532216,American Made,2017,115,"Action,Comedy,Crime",fr,7.2,161142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,american made,https://image.tmdb.org/t/p/original/23ILgoPSO5ShKcTZOuiTVfqFAUB.jpg
tt4912910,Mission: Impossible - Fallout,2018,147,"Action,Adventure,Thriller",fr,7.7,296634,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mission: impossible - fallout,https://image.tmdb.org/t/p/original/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg
tt0110570,The Monster,1994,112,"Comedy,Crime,Mystery",fr,7.5,9769,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the monster,https://image.tmdb.org/t/p/original/2TrKbifOIOQbSsv6dLeDdr2l1ti.jpg
tt0118799,Life Is Beautiful,1997,116,"Comedy,Drama,Romance",fr,8.6,632741,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,life is beautiful,https://image.tmdb.org/t/p/original/74hLDKjD5aGYOotO6esUVaeISa2.jpg
tt0419198,The Tiger and the Snow,2005,114,"Comedy,Drama,Romance",fr,7.1,13570,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the tiger and the snow,https://image.tmdb.org/t/p/original/i03x8Wk8b4QKMCSinKiFbCHp7OY.jpg
tt0090982,The Wall,1983,117,Drama,fr,8.1,3896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the wall,https://image.tmdb.org/t/p/original/xUZHaypbeTjcKjcxXkQd8OICJmi.jpg
tt0880502,The Edge of Heaven,2007,122,Drama,fr,7.8,30999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the edge of heaven,https://image.tmdb.org/t/p/original/oyJTRfxvbjz223626iMuDlZo4b8.jpg
tt0291117,"Crème glacée, chocolat et autres consolations",2001,97,"Comedy,Drama,Romance",fr,7.0,109,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"crème glacée, chocolat et autres consolations",https://image.tmdb.org/t/p/original/bcYp4EMOYtyEHelAK5VFrsoAE9a.jpg
tt0094210,Un zoo la nuit,1987,115,"Crime,Drama,Thriller",fr,7.3,677,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,un zoo la nuit,https://image.tmdb.org/t/p/original/8iziW1FgyKNx47Pg7cGHQsYeSCM.jpg
tt0104694,A League of Their Own,1992,128,"Comedy,Drama,Sport",fr,7.3,95043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a league of their own,https://image.tmdb.org/t/p/original/7xpFXAOjgzFPE3vyVerFGfrXhFK.jpg
tt0935075,Rabbit Hole,2010,91,Drama,fr,7.0,47538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rabbit hole,https://image.tmdb.org/t/p/original/zTUQXwMn4ndt5AAcDvJCi14ZY2B.jpg
tt0091200,Hey Babu Riba,1985,112,"Drama,Romance",fr,7.6,785,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hey babu riba,https://image.tmdb.org/t/p/original/4Pjl2rPX8ZH2N0UjyiRSY1BcIuS.jpg
tt9620292,Promising Young Woman,2020,113,"Crime,Drama,Thriller",fr,7.5,67942,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,promising young woman,https://image.tmdb.org/t/p/original/73QoFJFmUrJfDG2EynFjNc5gJxk.jpg
tt0115633,Bastard Out of Carolina,1996,98,Drama,fr,7.4,4108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bastard out of carolina,https://image.tmdb.org/t/p/original/jYFwFOkHwWxaStR21UIgdb96Gzh.jpg
tt0361862,The Machinist,2004,101,"Drama,Thriller",fr,7.7,362091,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the machinist,https://image.tmdb.org/t/p/original/diAYqR4xdF9Hnj7qun6DEQhRrT2.jpg
tt1714206,The Spectacular Now,2013,95,"Comedy,Drama,Romance",fr,7.1,145476,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the spectacular now,https://image.tmdb.org/t/p/original/dmHukZ36cg5SdtVoRcpSiKNqJkB.jpg
tt4846232,Good Time,2017,102,"Crime,Drama,Thriller",fr,7.4,95064,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,good time,https://image.tmdb.org/t/p/original/s6DJXJU3HzX24Ij3VWg5MfVGHrI.jpg
tt0091214,Man Facing Southeast,1986,105,"Drama,Mystery,Sci-Fi",fr,7.7,3755,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,man facing southeast,https://image.tmdb.org/t/p/original/dPaCKpykjHXC7h3wV7uCwZtHrEm.jpg
tt0091251,Come and See,1985,142,"Drama,Thriller,War",fr,8.3,61493,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,come and see,https://image.tmdb.org/t/p/original/90A8sXK9QZVJ7Rj8nLdsj5NuO5s.jpg
tt0326450,The Star,2002,97,"Action,Adventure,Drama",fr,7.1,2380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the star,https://image.tmdb.org/t/p/original/rYaKGv7Ps9hW0Ziffkaevx7m7II.jpg
tt1473063,The Well Digger's Daughter,2011,109,"Drama,Romance",fr,7.0,3730,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,the well digger's daughter,https://image.tmdb.org/t/p/original/tk9hZo6h96yBH5zpBBpyMPLGmQO.jpg
tt6741368,"Remi, Nobody's Boy",2018,105,"Adventure,Drama,Family",fr,7.1,1793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"remi, nobody's boy",https://image.tmdb.org/t/p/original/mQYXlxlUTmOP4FWt52qkZZb8JNM.jpg
tt0437086,Alita: Battle Angel,2019,122,"Action,Adventure,Sci-Fi",fr,7.3,234028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alita: battle angel,https://image.tmdb.org/t/p/original/xRWht48C2V8XNfzvPehyClOvDni.jpg
tt0450259,Blood Diamond,2006,143,"Adventure,Drama,Thriller",fr,8.0,504659,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blood diamond,https://image.tmdb.org/t/p/original/m6rZ3dmqjcTvVNKtqwQ6hxYQ9nk.jpg
tt2205697,Stuck in Love.,2012,97,"Comedy,Drama,Romance",fr,7.2,84413,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stuck in love.,https://image.tmdb.org/t/p/original/6vG0eCHT2e4uH035g1s6JTouU6R.jpg
tt0117991,Twelfth Night,1996,134,"Comedy,Drama,Romance",fr,7.2,5684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twelfth night,https://image.tmdb.org/t/p/original/uMvHIh50LqWJxUK26eYWV10epdq.jpg
